jam_id,type,level,severity,start_location,end_location,speed_kmh,length_meters,delay_seconds,block_alert_id,block_alert_type,block_alert_description,block_alert_update_datetime_utc,block_start_datetime_utc,timestamp_utc,update_datetime_utc,country,city,street
656947828,NONE,2,5,,,15.83,2291,246,,,,,,2023-11-26T08:50:15.329Z,2023-11-26T08:50:15.329Z,ID,Jakarta Timur,Pulo Gebang Raya
656702014,NONE,2,5,,,26.65,1215,72,,,,,,2023-11-26T08:40:57.155Z,2023-11-26T08:50:15.223Z,ID,Tangerang,Jalan Raya Bandara Soekarno-Hatta
651787968,NONE,3,5,,,19.36,2696,294,,,,,,2023-11-26T04:59:52.315Z,2023-11-26T08:50:15.295Z,ID,Jakarta Selatan,Jenderal Sudirman
1646800690,NONE,5,5,,,0.0,52,0,127883881,ROAD_CLOSED_EVENT,Di tutup,2023-11-20T08:59:36.259Z,2023-11-20T08:56:00.000Z,2023-11-20T09:01:58.980Z,2023-11-26T08:50:19.171Z,ID,Jakarta Timur,Cipinang Indah 1
656809896,NONE,2,5,,,13.29,468,65,,,,,,2023-11-26T08:44:56.907Z,2023-11-26T08:50:15.772Z,ID,Jakarta Selatan,Tebet Barat 9
655560580,NONE,2,5,,,11.88,998,186,,,,,,2023-11-26T07:51:42.572Z,2023-11-26T08:50:15.425Z,ID,Jakarta Selatan,Ciledug Raya
656252510,NONE,2,5,,,16.27,1179,149,,,,,,2023-11-26T08:22:20.202Z,2023-11-26T08:50:15.293Z,ID,Tangerang Selatan,Benda Raya
656873028,NONE,1,5,Jakarta Selatan,Jakarta Selatan,54.49,3340,80,,,,,,2023-11-26T08:47:35.705Z,2023-11-26T08:50:15.172Z,ID,Jakarta Selatan,Tol Lingkar Luar (Ulujami-Kembangan)
655002266,NONE,3,5,,,7.83,349,109,,,,,,2023-11-26T07:26:16.236Z,2023-11-26T08:50:15.556Z,ID,Jakarta Barat,Garden Blvd
548646298,NONE,5,5,Depok,Depok,0.0,320,0,1725643606,ROAD_CLOSED_EVENT,,2023-09-30T23:51:41.432Z,2023-09-30T23:51:00.000Z,2023-11-25T02:55:33.128Z,2023-11-26T08:50:16.035Z,ID,Depok,Tol Serpong-Cinere
656909942,NONE,1,5,,,27.84,1299,68,,,,,,2023-11-26T08:48:58.726Z,2023-11-26T08:50:15.985Z,ID,Jakarta Barat,Panjang Raya
656849760,NONE,3,5,,,8.94,415,112,,,,,,2023-11-26T08:46:18.523Z,2023-11-26T08:50:17.951Z,ID,Jakarta Pusat,Kebon Jati
